component_id,component_name,component_type,sku,tier_level,supplier_id,supplier_name,supplier_country,annual_volume,unit_cost_usd,lead_time_days,is_single_source,critical_component
COMP-1706,LED Array v2,display,SKU-DIS-01706,1,supplier_480,TechMfg CHI-480,China,177733,37.41,67,0,0
COMP-1707,Battery Module v1,battery_cell,SKU-BAT-01707,2,supplier_047,NexGen TAI-047,Taiwan,15146,54.1,37,0,0
COMP-1708,NAND Flash v2,semiconductor,SKU-SEM-01708,2,supplier_348,ApexManuf VIE-348,Vietnam,405258,25.94,92,1,1
COMP-1709,Wi-Fi IC v3,ic_chip,SKU-IC_-01709,3,supplier_218,ApexManuf CHI-218,China,351272,6.79,36,0,0
COMP-1710,Aluminum Chassis v4,housing,SKU-HOU-01710,1,supplier_360,TechMfg JAP-360,Japan,135887,5.83,28,0,0
COMP-1711,Li-Ion Cell v1,battery_cell,SKU-BAT-01711,1,supplier_173,UniComp JAP-173,Japan,345137,87.59,41,0,0
COMP-1712,Gyroscope v1,sensor,SKU-SEN-01712,2,supplier_458,ApexManuf SOU-458,South Korea,81296,4.99,19,0,0
COMP-1713,LiPo Pack v1,battery_cell,SKU-BAT-01713,3,supplier_163,UniComp TAI-163,Taiwan,4702,53.31,48,0,0
COMP-1714,HDMI Connector v1,connector,SKU-CON-01714,2,supplier_199,StarComp CHI-199,China,215723,0.53,9,0,0
COMP-1715,Gyroscope v2,sensor,SKU-SEN-01715,2,supplier_086,PrimeParts JAP-086,Japan,208612,3.62,15,0,1
COMP-1716,Rigid-Flex PCB v4,pcb,SKU-PCB-01716,2,supplier_499,StarComp GER-499,Germany,23269,19.56,29,0,0
COMP-1717,USB-C Port v2,connector,SKU-CON-01717,1,supplier_214,EliteMfg TAI-214,Taiwan,306788,2.95,16,0,0
COMP-1718,Power Cell v1,battery_cell,SKU-BAT-01718,2,supplier_493,UniComp JAP-493,Japan,388866,68.62,45,0,0
COMP-1719,Flex PCB v3,pcb,SKU-PCB-01719,1,supplier_233,UniComp CHI-233,China,468932,7.2,30,0,0
COMP-1720,Gyroscope v1,sensor,SKU-SEN-01720,2,supplier_074,EliteMfg CHI-074,China,140443,6.23,25,0,0
COMP-1721,Gyroscope v2,sensor,SKU-SEN-01721,3,supplier_082,PrecisionCo TAI-082,Taiwan,372884,7.37,35,0,0
COMP-1722,NAND Flash v4,semiconductor,SKU-SEM-01722,2,supplier_422,PrecisionCo SOU-422,South Korea,464630,20.4,76,0,0
COMP-1723,Battery Module v1,battery_cell,SKU-BAT-01723,1,supplier_473,UniComp TAI-473,Taiwan,351078,12.5,26,0,0
COMP-1724,LCD Panel v4,display,SKU-DIS-01724,3,supplier_372,PrecisionCo SOU-372,South Korea,482413,95.18,90,0,0
COMP-1725,Accelerometer v1,sensor,SKU-SEN-01725,1,supplier_489,StarComp JAP-489,Japan,37845,13.9,29,0,0
COMP-1726,USB-C Port v4,connector,SKU-CON-01726,3,supplier_413,UniComp CHI-413,China,7579,2.36,25,0,0
COMP-1727,LiPo Pack v4,battery_cell,SKU-BAT-01727,2,supplier_033,UniComp CHI-033,China,399123,82.11,44,0,0
COMP-1728,Accelerometer v1,sensor,SKU-SEN-01728,1,supplier_153,UniComp GER-153,Germany,110321,15.86,46,0,0
COMP-1729,Wide-Angle v1,camera_module,SKU-CAM-01729,2,supplier_148,ApexManuf CHI-148,China,280679,45.42,31,0,0
COMP-1730,Bluetooth IC v1,ic_chip,SKU-IC_-01730,2,supplier_297,NexGen USA-297,USA,474950,6.28,46,0,0
COMP-1731,LED Array v1,display,SKU-DIS-01731,1,supplier_121,GlobalParts TAI-121,Taiwan,291564,94.46,73,0,1
COMP-1732,Board-to-Board v1,connector,SKU-CON-01732,2,supplier_105,CoreTech JAP-105,Japan,101963,1.21,28,0,0
COMP-1733,Front Camera v2,camera_module,SKU-CAM-01733,1,supplier_493,UniComp JAP-493,Japan,365267,129.03,73,0,1
COMP-1734,USB-C Port v1,connector,SKU-CON-01734,2,supplier_358,ApexManuf GER-358,Germany,367183,2.73,27,0,0
COMP-1735,Board-to-Board v2,connector,SKU-CON-01735,2,supplier_033,UniComp CHI-033,China,463200,1.88,29,0,0
COMP-1736,Proximity Sensor v1,sensor,SKU-SEN-01736,3,supplier_023,UniComp CHI-023,China,90008,6.61,16,1,0
COMP-1737,Audio Codec v3,ic_chip,SKU-IC_-01737,3,supplier_475,CoreTech SOU-475,South Korea,223775,1.86,54,0,0
COMP-1738,OLED Display v1,display,SKU-DIS-01738,3,supplier_052,PrecisionCo CHI-052,China,35446,51.52,64,1,0
COMP-1739,LCD Panel v4,display,SKU-DIS-01739,3,supplier_203,UniComp TAI-203,Taiwan,401106,14.48,72,0,0
COMP-1740,Li-Ion Cell v3,battery_cell,SKU-BAT-01740,1,supplier_197,NexGen CHI-197,China,364114,59.75,58,0,0
COMP-1741,Aluminum Chassis v2,housing,SKU-HOU-01741,1,supplier_395,CoreTech JAP-395,Japan,53708,8.76,21,1,0
COMP-1742,Mainboard PCB v4,pcb,SKU-PCB-01742,3,supplier_233,UniComp CHI-233,China,281417,9.22,43,0,0
COMP-1743,NFC Chip v4,ic_chip,SKU-IC_-01743,2,supplier_114,EliteMfg TAI-114,Taiwan,53042,5.76,38,0,0
COMP-1744,Accelerometer v1,sensor,SKU-SEN-01744,3,supplier_471,GlobalParts JAP-471,Japan,404265,15.64,29,0,0
COMP-1745,LCD Panel v1,display,SKU-DIS-01745,1,supplier_371,GlobalParts CHI-371,China,217496,82.99,38,1,0
COMP-1746,Bluetooth IC v3,ic_chip,SKU-IC_-01746,2,supplier_266,PrimeParts TAI-266,Taiwan,479295,0.61,25,0,0
COMP-1747,Coaxial Cable v1,cable,SKU-CAB-01747,1,supplier_312,PrecisionCo SOU-312,South Korea,489145,1.23,12,0,0
COMP-1748,FPC Connector v1,connector,SKU-CON-01748,2,supplier_415,CoreTech CHI-415,China,401977,1.76,20,0,0
COMP-1749,Front Camera v1,camera_module,SKU-CAM-01749,1,supplier_027,NexGen TAI-027,Taiwan,291936,38.03,81,0,0
COMP-1750,Proximity Sensor v1,sensor,SKU-SEN-01750,1,supplier_289,StarComp TAI-289,Taiwan,152375,14.12,53,0,0
COMP-1751,Accelerometer v1,sensor,SKU-SEN-01751,2,supplier_389,StarComp GER-389,Germany,346153,14.67,30,0,0
COMP-1752,Battery Module v1,battery_cell,SKU-BAT-01752,3,supplier_156,PrimeParts SOU-156,South Korea,32783,55.7,46,0,0
COMP-1753,Accelerometer v3,sensor,SKU-SEN-01753,2,supplier_140,TechMfg TAI-140,Taiwan,13999,10.5,43,0,0
COMP-1754,FPGA Chip v1,semiconductor,SKU-SEM-01754,2,supplier_132,PrecisionCo TAI-132,Taiwan,204157,61.44,107,0,0
COMP-1755,FPGA Chip v1,semiconductor,SKU-SEM-01755,1,supplier_445,CoreTech TAI-445,Taiwan,49761,77.53,97,0,0
COMP-1756,Back Cover v4,housing,SKU-HOU-01756,3,supplier_109,StarComp TAI-109,Taiwan,11522,5.37,19,0,0
COMP-1757,LCD Panel v4,display,SKU-DIS-01757,2,supplier_233,UniComp CHI-233,China,485331,111.72,59,0,0
COMP-1758,MCU Unit v3,semiconductor,SKU-SEM-01758,3,supplier_258,ApexManuf CHI-258,China,168466,19.94,107,0,0
COMP-1759,Wi-Fi IC v2,ic_chip,SKU-IC_-01759,3,supplier_315,CoreTech CHI-315,China,126167,2.19,59,0,0
COMP-1760,Touch Screen v1,display,SKU-DIS-01760,2,supplier_335,CoreTech TAI-335,Taiwan,437009,95.19,82,0,0
COMP-1761,NFC Chip v1,ic_chip,SKU-IC_-01761,2,supplier_333,UniComp CHI-333,China,214698,4.69,57,0,0
COMP-1762,Proximity Sensor v2,sensor,SKU-SEN-01762,2,supplier_306,PrimeParts CHI-306,China,357646,14.19,19,0,0
COMP-1763,Coaxial Cable v3,cable,SKU-CAB-01763,1,supplier_172,PrecisionCo CHI-172,China,26503,1.92,10,0,0
COMP-1764,Rigid-Flex PCB v4,pcb,SKU-PCB-01764,2,supplier_281,GlobalParts CHI-281,China,221636,13.67,37,0,0
COMP-1765,Rigid-Flex PCB v1,pcb,SKU-PCB-01765,1,supplier_028,ApexManuf USA-028,USA,170783,5.88,32,0,0
COMP-1766,Battery Module v4,battery_cell,SKU-BAT-01766,1,supplier_391,GlobalParts JAP-391,Japan,121708,62.91,38,0,0
COMP-1767,Board-to-Board v2,connector,SKU-CON-01767,1,supplier_249,StarComp JAP-249,Japan,380839,1.39,21,0,0
COMP-1768,Audio Codec v1,ic_chip,SKU-IC_-01768,1,supplier_278,ApexManuf JAP-278,Japan,268460,5.23,73,0,1
COMP-1769,Aluminum Chassis v1,housing,SKU-HOU-01769,3,supplier_282,PrecisionCo TAI-282,Taiwan,262128,4.83,36,0,0
COMP-1770,Flex PCB v2,pcb,SKU-PCB-01770,2,supplier_142,PrecisionCo CHI-142,China,340001,6.94,30,0,0
COMP-1771,HDMI Connector v1,connector,SKU-CON-01771,1,supplier_472,PrecisionCo USA-472,USA,303522,2.02,26,0,0
COMP-1772,MCU Unit v1,semiconductor,SKU-SEM-01772,1,supplier_069,StarComp CHI-069,China,18773,47.36,58,0,0
COMP-1773,Board-to-Board v2,connector,SKU-CON-01773,1,supplier_439,StarComp CHI-439,China,55571,0.51,13,0,0
COMP-1774,Board-to-Board v1,connector,SKU-CON-01774,1,supplier_118,ApexManuf CHI-118,China,415186,1.69,21,0,0
COMP-1775,Aluminum Chassis v3,housing,SKU-HOU-01775,1,supplier_336,PrimeParts USA-336,USA,78795,1.7,14,0,1
COMP-1776,Bluetooth IC v2,ic_chip,SKU-IC_-01776,2,supplier_488,ApexManuf TAI-488,Taiwan,444535,3.28,73,1,1
COMP-1777,NFC Chip v4,ic_chip,SKU-IC_-01777,1,supplier_484,EliteMfg JAP-484,Japan,473616,6.42,90,0,0
COMP-1778,Telephoto Module v4,camera_module,SKU-CAM-01778,2,supplier_127,NexGen CHI-127,China,41712,143.9,61,0,0
COMP-1779,Light Sensor v3,sensor,SKU-SEN-01779,3,supplier_199,StarComp CHI-199,China,76207,12.01,55,0,0
COMP-1780,Main Camera v1,camera_module,SKU-CAM-01780,1,supplier_081,GlobalParts VIE-081,Vietnam,305643,146.77,36,1,0
COMP-1781,Mainboard PCB v2,pcb,SKU-PCB-01781,2,supplier_346,PrimeParts CHI-346,China,291205,5.96,34,0,0
COMP-1782,NFC Chip v4,ic_chip,SKU-IC_-01782,2,supplier_313,UniComp CHI-313,China,346010,7.26,34,0,0
COMP-1783,NAND Flash v1,semiconductor,SKU-SEM-01783,2,supplier_296,PrimeParts TAI-296,Taiwan,67338,64.78,64,0,0
COMP-1784,Mainboard PCB v3,pcb,SKU-PCB-01784,3,supplier_467,NexGen CHI-467,China,203299,8.32,25,0,0
COMP-1785,Wi-Fi IC v4,ic_chip,SKU-IC_-01785,2,supplier_459,StarComp USA-459,USA,427896,5.16,23,0,0
COMP-1786,Wi-Fi IC v4,ic_chip,SKU-IC_-01786,2,supplier_287,NexGen CHI-287,China,19041,8.18,26,0,0
COMP-1787,OLED Display v2,display,SKU-DIS-01787,2,supplier_271,GlobalParts CHI-271,China,249188,61.79,88,0,0
COMP-1788,Power IC v4,semiconductor,SKU-SEM-01788,3,supplier_178,ApexManuf CHI-178,China,148057,56.89,62,0,0
COMP-1789,Li-Ion Cell v1,battery_cell,SKU-BAT-01789,3,supplier_494,EliteMfg SOU-494,South Korea,139013,48.58,38,0,0
COMP-1790,MCU Unit v1,semiconductor,SKU-SEM-01790,2,supplier_138,ApexManuf CHI-138,China,448300,42.48,98,0,0
COMP-1791,Aluminum Chassis v4,housing,SKU-HOU-01791,1,supplier_460,TechMfg CHI-460,China,82938,1.99,34,0,0
COMP-1792,Main Camera v1,camera_module,SKU-CAM-01792,1,supplier_011,GlobalParts TAI-011,Taiwan,142591,83.02,69,0,0
COMP-1793,Flex PCB v3,pcb,SKU-PCB-01793,1,supplier_338,ApexManuf CHI-338,China,267147,16.01,15,0,0
COMP-1794,Coaxial Cable v4,cable,SKU-CAB-01794,1,supplier_279,StarComp CHI-279,China,336726,0.16,19,0,0
COMP-1795,FPGA Chip v3,semiconductor,SKU-SEM-01795,2,supplier_061,GlobalParts GER-061,Germany,199177,57.73,76,0,1
COMP-1796,Accelerometer v1,sensor,SKU-SEN-01796,1,supplier_278,ApexManuf JAP-278,Japan,79473,2.84,46,0,0
COMP-1797,Main Camera v1,camera_module,SKU-CAM-01797,1,supplier_357,NexGen CHI-357,China,480017,125.46,43,0,0
COMP-1798,Audio Codec v2,ic_chip,SKU-IC_-01798,1,supplier_428,ApexManuf USA-428,USA,100108,7.76,57,0,0
COMP-1799,Wi-Fi IC v4,ic_chip,SKU-IC_-01799,1,supplier_363,UniComp CHI-363,China,52694,6.41,84,0,0
COMP-1800,Bluetooth IC v1,ic_chip,SKU-IC_-01800,1,supplier_243,UniComp CHI-243,China,405589,7.3,45,0,0
COMP-1801,Back Cover v1,housing,SKU-HOU-01801,1,supplier_265,CoreTech MEX-265,Mexico,116395,6.18,36,0,1
COMP-1802,RF Cable v3,cable,SKU-CAB-01802,2,supplier_472,PrecisionCo USA-472,USA,77967,1.96,14,1,0
COMP-1803,LiPo Pack v3,battery_cell,SKU-BAT-01803,2,supplier_472,PrecisionCo USA-472,USA,439732,23.39,46,0,1
COMP-1804,Li-Ion Cell v1,battery_cell,SKU-BAT-01804,1,supplier_219,StarComp TAI-219,Taiwan,346496,54.79,23,0,0
COMP-1805,NFC Chip v1,ic_chip,SKU-IC_-01805,2,supplier_084,EliteMfg USA-084,USA,195817,7.46,87,0,0
COMP-1806,Light Sensor v1,sensor,SKU-SEN-01806,1,supplier_351,GlobalParts TAI-351,Taiwan,7816,19.01,30,0,0
COMP-1807,Flex PCB v4,pcb,SKU-PCB-01807,3,supplier_395,CoreTech JAP-395,Japan,344581,8.72,21,0,0
COMP-1808,FPC Connector v2,connector,SKU-CON-01808,2,supplier_013,UniComp JAP-013,Japan,335170,1.85,26,0,0
COMP-1809,Gyroscope v4,sensor,SKU-SEN-01809,1,supplier_363,UniComp CHI-363,China,439906,2.47,56,0,0
COMP-1810,Power Wire v4,cable,SKU-CAB-01810,2,supplier_249,StarComp JAP-249,Japan,15115,0.41,14,1,0
COMP-1811,MCU Unit v1,semiconductor,SKU-SEM-01811,3,supplier_425,CoreTech TAI-425,Taiwan,150843,54.2,57,0,0
COMP-1812,Power IC v2,semiconductor,SKU-SEM-01812,2,supplier_410,TechMfg CHI-410,China,229429,74.56,48,0,0
COMP-1813,Plastic Shell v3,housing,SKU-HOU-01813,2,supplier_181,GlobalParts VIE-181,Vietnam,295656,12.6,22,0,0
COMP-1814,Aluminum Chassis v4,housing,SKU-HOU-01814,3,supplier_371,GlobalParts CHI-371,China,475946,13.9,45,0,0
COMP-1815,Power Wire v3,cable,SKU-CAB-01815,3,supplier_140,TechMfg TAI-140,Taiwan,251470,1.07,20,0,0
COMP-1816,MCU Unit v3,semiconductor,SKU-SEM-01816,2,supplier_055,CoreTech TAI-055,Taiwan,124445,32.92,98,0,0
COMP-1817,OLED Display v3,display,SKU-DIS-01817,1,supplier_287,NexGen CHI-287,China,467439,38.34,88,0,0
COMP-1818,Main Camera v4,camera_module,SKU-CAM-01818,3,supplier_003,UniComp SOU-003,South Korea,362918,23.34,82,0,0
COMP-1819,NAND Flash v1,semiconductor,SKU-SEM-01819,1,supplier_224,EliteMfg CHI-224,China,209996,5.59,100,0,1
COMP-1820,NFC Chip v2,ic_chip,SKU-IC_-01820,2,supplier_192,PrecisionCo SOU-192,South Korea,123293,1.62,50,0,0
COMP-1821,USB-C Port v2,connector,SKU-CON-01821,1,supplier_033,UniComp CHI-033,China,108875,0.88,30,0,0
COMP-1822,Plastic Shell v2,housing,SKU-HOU-01822,2,supplier_064,EliteMfg MAL-064,Malaysia,294162,11.95,43,0,0
COMP-1823,Flex PCB v3,pcb,SKU-PCB-01823,2,supplier_407,NexGen TAI-407,Taiwan,35491,20.16,41,0,0
COMP-1824,Main Camera v3,camera_module,SKU-CAM-01824,1,supplier_244,EliteMfg SOU-244,South Korea,319159,128.47,35,0,0
COMP-1825,NAND Flash v1,semiconductor,SKU-SEM-01825,3,supplier_366,PrimeParts TAI-366,Taiwan,14901,30.33,81,0,0
COMP-1826,FPC Connector v4,connector,SKU-CON-01826,1,supplier_403,UniComp CHI-403,China,137812,1.84,13,0,0
COMP-1827,Light Sensor v3,sensor,SKU-SEN-01827,1,supplier_150,TechMfg CHI-150,China,399927,3.94,60,1,0
COMP-1828,NAND Flash v3,semiconductor,SKU-SEM-01828,1,supplier_295,CoreTech TAI-295,Taiwan,218766,50.15,58,0,1
COMP-1829,Battery Module v2,battery_cell,SKU-BAT-01829,1,supplier_256,PrimeParts CHI-256,China,63455,58.97,44,0,0
COMP-1830,Light Sensor v1,sensor,SKU-SEN-01830,2,supplier_397,NexGen CHI-397,China,491938,16.84,56,0,0
COMP-1831,Main Camera v1,camera_module,SKU-CAM-01831,3,supplier_479,StarComp SOU-479,South Korea,192412,12.83,49,0,0
COMP-1832,Coaxial Cable v3,cable,SKU-CAB-01832,2,supplier_220,TechMfg GER-220,Germany,27390,0.16,14,0,0
COMP-1833,Accelerometer v3,sensor,SKU-SEN-01833,1,supplier_442,PrecisionCo CHI-442,China,10877,6.19,48,0,0
COMP-1834,Bluetooth IC v1,ic_chip,SKU-IC_-01834,1,supplier_266,PrimeParts TAI-266,Taiwan,480337,6.97,66,0,0
COMP-1835,Mainboard PCB v4,pcb,SKU-PCB-01835,2,supplier_187,NexGen CHI-187,China,41910,14.07,37,0,0
COMP-1836,Rigid-Flex PCB v1,pcb,SKU-PCB-01836,1,supplier_054,EliteMfg TAI-054,Taiwan,121740,17.64,35,0,0
COMP-1837,Board-to-Board v2,connector,SKU-CON-01837,2,supplier_091,GlobalParts TAI-091,Taiwan,185607,0.71,22,0,0
COMP-1838,Touch Screen v1,display,SKU-DIS-01838,1,supplier_320,TechMfg JAP-320,Japan,299495,29.88,52,0,0
COMP-1839,Wide-Angle v3,camera_module,SKU-CAM-01839,1,supplier_119,StarComp CHI-119,China,145242,16.29,32,0,0
COMP-1840,Aluminum Chassis v1,housing,SKU-HOU-01840,1,supplier_305,CoreTech TAI-305,Taiwan,79736,1.34,23,0,0
COMP-1841,OLED Display v2,display,SKU-DIS-01841,2,supplier_025,CoreTech JAP-025,Japan,88907,89.1,71,1,0
COMP-1842,Li-Ion Cell v1,battery_cell,SKU-BAT-01842,2,supplier_435,CoreTech TAI-435,Taiwan,102376,41.35,23,0,0
COMP-1843,Board-to-Board v4,connector,SKU-CON-01843,1,supplier_156,PrimeParts SOU-156,South Korea,337705,0.21,22,0,0
COMP-1844,Board-to-Board v2,connector,SKU-CON-01844,1,supplier_088,ApexManuf CHI-088,China,390510,1.23,7,0,0
COMP-1845,Power IC v3,semiconductor,SKU-SEM-01845,3,supplier_410,TechMfg CHI-410,China,350475,36.45,85,0,0
COMP-1846,OLED Display v2,display,SKU-DIS-01846,3,supplier_024,EliteMfg GER-024,Germany,210281,57.33,60,1,0
COMP-1847,Telephoto Module v2,camera_module,SKU-CAM-01847,1,supplier_398,ApexManuf CHI-398,China,345849,109.51,73,0,0
COMP-1848,Power IC v2,semiconductor,SKU-SEM-01848,1,supplier_005,CoreTech TAI-005,Taiwan,208280,68.19,80,0,1
COMP-1849,Frame v2,housing,SKU-HOU-01849,1,supplier_298,ApexManuf TAI-298,Taiwan,454526,9.77,19,0,0
COMP-1850,Aluminum Chassis v3,housing,SKU-HOU-01850,3,supplier_277,NexGen TAI-277,Taiwan,241705,5.99,26,0,0
COMP-1851,NAND Flash v4,semiconductor,SKU-SEM-01851,2,supplier_128,ApexManuf JAP-128,Japan,303948,13.51,72,0,0
COMP-1852,Mainboard PCB v3,pcb,SKU-PCB-01852,2,supplier_048,ApexManuf GER-048,Germany,123102,13.44,33,0,0
COMP-1853,Touch Screen v1,display,SKU-DIS-01853,2,supplier_077,NexGen CHI-077,China,147146,111.47,33,0,0
COMP-1854,Accelerometer v4,sensor,SKU-SEN-01854,1,supplier_212,PrecisionCo JAP-212,Japan,155388,3.74,50,1,0
COMP-1855,Power IC v4,semiconductor,SKU-SEM-01855,3,supplier_022,PrecisionCo CHI-022,China,180281,20.73,94,0,0
COMP-1856,Accelerometer v2,sensor,SKU-SEN-01856,3,supplier_179,StarComp GER-179,Germany,337076,3.92,54,1,1
COMP-1857,LiPo Pack v4,battery_cell,SKU-BAT-01857,1,supplier_119,StarComp CHI-119,China,478011,33.09,46,1,0
COMP-1858,USB-C Port v3,connector,SKU-CON-01858,2,supplier_433,UniComp USA-433,USA,283309,0.17,25,0,0
COMP-1859,Power IC v1,semiconductor,SKU-SEM-01859,2,supplier_288,ApexManuf TAI-288,Taiwan,3578,71.92,45,0,0
COMP-1860,FPC Connector v4,connector,SKU-CON-01860,2,supplier_413,UniComp CHI-413,China,480668,2.09,26,0,0
COMP-1861,Board-to-Board v1,connector,SKU-CON-01861,1,supplier_113,UniComp TAI-113,Taiwan,297731,1.53,24,0,0
COMP-1862,Telephoto Module v1,camera_module,SKU-CAM-01862,2,supplier_355,CoreTech MAL-355,Malaysia,499901,54.64,78,0,0
COMP-1863,Power Wire v2,cable,SKU-CAB-01863,2,supplier_054,EliteMfg TAI-054,Taiwan,467068,0.51,20,0,0
COMP-1864,Bluetooth IC v2,ic_chip,SKU-IC_-01864,2,supplier_153,UniComp GER-153,Germany,146582,1.17,49,0,0
COMP-1865,Light Sensor v2,sensor,SKU-SEN-01865,2,supplier_103,UniComp USA-103,USA,275835,1.29,41,0,0
COMP-1866,NAND Flash v1,semiconductor,SKU-SEM-01866,2,supplier_486,PrimeParts CHI-486,China,349578,63.74,47,0,0
COMP-1867,Flex PCB v4,pcb,SKU-PCB-01867,2,supplier_038,ApexManuf USA-038,USA,202105,5.92,29,0,0
COMP-1868,Power Cell v1,battery_cell,SKU-BAT-01868,1,supplier_146,PrimeParts USA-146,USA,5804,69.77,31,0,0
COMP-1869,FPC Connector v3,connector,SKU-CON-01869,1,supplier_452,PrecisionCo GER-452,Germany,294520,1.74,25,0,0
COMP-1870,Sub-PCB v1,pcb,SKU-PCB-01870,3,supplier_018,ApexManuf CHI-018,China,326040,16.16,21,0,0
COMP-1871,Touch Screen v4,display,SKU-DIS-01871,3,supplier_003,UniComp SOU-003,South Korea,167483,60.94,79,0,0
COMP-1872,FPC Connector v3,connector,SKU-CON-01872,2,supplier_239,StarComp CHI-239,China,106088,1.37,10,0,0
COMP-1873,OLED Display v1,display,SKU-DIS-01873,2,supplier_230,TechMfg CHI-230,China,278775,117.3,38,1,0
COMP-1874,Main Camera v3,camera_module,SKU-CAM-01874,1,supplier_006,PrimeParts USA-006,USA,328398,35.15,67,0,0
COMP-1875,Touch Screen v4,display,SKU-DIS-01875,1,supplier_362,PrecisionCo GER-362,Germany,439062,43.72,90,0,0
COMP-1876,Telephoto Module v4,camera_module,SKU-CAM-01876,2,supplier_056,PrimeParts CHI-056,China,174827,24.74,81,0,1
COMP-1877,Accelerometer v2,sensor,SKU-SEN-01877,1,supplier_141,GlobalParts MEX-141,Mexico,178758,12.17,60,0,0
COMP-1878,NFC Chip v4,ic_chip,SKU-IC_-01878,3,supplier_480,TechMfg CHI-480,China,254369,3.46,77,1,0
COMP-1879,Plastic Shell v2,housing,SKU-HOU-01879,1,supplier_146,PrimeParts USA-146,USA,313201,2.53,25,0,0
COMP-1880,HDMI Connector v4,connector,SKU-CON-01880,1,supplier_224,EliteMfg CHI-224,China,364846,1.15,10,1,0
COMP-1881,HDMI Connector v1,connector,SKU-CON-01881,2,supplier_361,GlobalParts USA-361,USA,282508,0.16,11,0,0
COMP-1882,Gyroscope v2,sensor,SKU-SEN-01882,1,supplier_079,StarComp TAI-079,Taiwan,112865,4.03,60,0,0
COMP-1883,Plastic Shell v2,housing,SKU-HOU-01883,2,supplier_363,UniComp CHI-363,China,11329,2.84,15,0,1
COMP-1884,Board-to-Board v4,connector,SKU-CON-01884,2,supplier_052,PrecisionCo CHI-052,China,277071,0.83,26,0,0
COMP-1885,Back Cover v3,housing,SKU-HOU-01885,1,supplier_085,CoreTech SOU-085,South Korea,410077,14.95,23,0,0
COMP-1886,Aluminum Chassis v1,housing,SKU-HOU-01886,3,supplier_065,CoreTech TAI-065,Taiwan,88913,13.25,19,0,0
COMP-1887,Battery Module v3,battery_cell,SKU-BAT-01887,2,supplier_289,StarComp TAI-289,Taiwan,440550,12.62,50,1,0
COMP-1888,Wide-Angle v3,camera_module,SKU-CAM-01888,3,supplier_471,GlobalParts JAP-471,Japan,469432,83.19,67,0,0
COMP-1889,FPC Connector v4,connector,SKU-CON-01889,2,supplier_008,ApexManuf SOU-008,South Korea,170038,1.99,21,0,0
COMP-1890,OLED Display v3,display,SKU-DIS-01890,2,supplier_236,PrimeParts JAP-236,Japan,164584,115.65,56,0,0
COMP-1891,FPGA Chip v2,semiconductor,SKU-SEM-01891,1,supplier_001,GlobalParts CHI-001,China,159747,33.6,97,0,0
COMP-1892,Power Wire v2,cable,SKU-CAB-01892,1,supplier_087,NexGen CHI-087,China,446662,1.47,12,0,0
COMP-1893,Rigid-Flex PCB v4,pcb,SKU-PCB-01893,2,supplier_442,PrecisionCo CHI-442,China,476007,2.69,40,0,1
COMP-1894,Battery Module v3,battery_cell,SKU-BAT-01894,1,supplier_463,UniComp JAP-463,Japan,136408,22.2,59,0,0
COMP-1895,Li-Ion Cell v3,battery_cell,SKU-BAT-01895,3,supplier_263,UniComp CHI-263,China,216837,72.61,33,0,0
COMP-1896,Aluminum Chassis v3,housing,SKU-HOU-01896,2,supplier_373,UniComp TAI-373,Taiwan,282051,10.91,19,0,0
COMP-1897,Telephoto Module v2,camera_module,SKU-CAM-01897,1,supplier_258,ApexManuf CHI-258,China,326578,144.02,38,0,0
COMP-1898,Touch Screen v3,display,SKU-DIS-01898,2,supplier_405,CoreTech TAI-405,Taiwan,447121,23.69,80,0,0
COMP-1899,OLED Display v3,display,SKU-DIS-01899,1,supplier_334,EliteMfg USA-334,USA,87135,77.91,39,0,0
COMP-1900,LED Array v2,display,SKU-DIS-01900,1,supplier_331,GlobalParts TAI-331,Taiwan,432476,21.04,89,0,0
COMP-1901,USB-C Port v2,connector,SKU-CON-01901,2,supplier_488,ApexManuf TAI-488,Taiwan,211254,2.43,29,0,0
COMP-1902,Coaxial Cable v1,cable,SKU-CAB-01902,1,supplier_143,UniComp CHI-143,China,86611,1.72,21,1,0
COMP-1903,LiPo Pack v2,battery_cell,SKU-BAT-01903,1,supplier_187,NexGen CHI-187,China,407197,77.88,34,1,0
COMP-1904,Mainboard PCB v1,pcb,SKU-PCB-01904,3,supplier_219,StarComp TAI-219,Taiwan,65836,11.81,31,1,0
COMP-1905,Sub-PCB v1,pcb,SKU-PCB-01905,1,supplier_037,NexGen USA-037,USA,163848,4.04,16,0,0
COMP-1906,USB-C Port v1,connector,SKU-CON-01906,1,supplier_152,PrecisionCo CHI-152,China,59123,0.42,29,0,0
COMP-1907,LiPo Pack v4,battery_cell,SKU-BAT-01907,1,supplier_440,TechMfg CHI-440,China,245505,76.5,40,0,0
COMP-1908,FPC Connector v2,connector,SKU-CON-01908,2,supplier_106,PrimeParts JAP-106,Japan,219194,1.12,23,0,1
COMP-1909,Wi-Fi IC v4,ic_chip,SKU-IC_-01909,3,supplier_004,EliteMfg TAI-004,Taiwan,342282,1.46,43,0,0
COMP-1910,Telephoto Module v1,camera_module,SKU-CAM-01910,1,supplier_461,GlobalParts JAP-461,Japan,43879,68.39,33,0,0
COMP-1911,Proximity Sensor v1,sensor,SKU-SEN-01911,3,supplier_239,StarComp CHI-239,China,146436,7.13,16,0,1
